Desc,Cantidad,Valor,Fecha,Lugar,UUID
ENGRAPADORA MINI C/1000 GRAPAS,1,17.16,2014-08-27T17:39:35,2430,DFA8F6EF-E660-4DE0-A4B3-29BCC6990324
PERFORADORA PINZA 1 ORIFICIO,1,17.16,2014-08-27T17:39:35,2430,DFA8F6EF-E660-4DE0-A4B3-29BCC6990324
CORRECTOR LIQ BIC BASE AGUA pz,1,7.76,2014-08-27T17:39:35,2430,DFA8F6EF-E660-4DE0-A4B3-29BCC6990324
CINTA CORTE FACIL 12x33 PZA,1,5.95,2014-08-27T17:39:35,2430,DFA8F6EF-E660-4DE0-A4B3-29BCC6990324
MARCADOR PERMANENTE C/4 NEGRO,1,19.4,2014-08-27T17:39:35,2430,DFA8F6EF-E660-4DE0-A4B3-29BCC6990324
Pago de peaje efectivo,1,56.03,2014-05-31T22:55:45,62130,1011D739-691D-41BB-96F3-5C2BE542CFB3
Pago de peaje efectivo,1,38.79,2014-05-31T22:55:45,62130,1011D739-691D-41BB-96F3-5C2BE542CFB3
Pago de peaje efectivo,1,56.03,2014-05-31T22:55:45,62130,1011D739-691D-41BB-96F3-5C2BE542CFB3
Pago de peaje efectivo,1,38.79,2014-05-31T22:55:45,62130,1011D739-691D-41BB-96F3-5C2BE542CFB3
Pago de peaje efectivo,1,56.03,2014-05-31T22:55:45,62130,1011D739-691D-41BB-96F3-5C2BE542CFB3
Pago de peaje efectivo,1,56.03,2014-05-31T22:55:45,62130,1011D739-691D-41BB-96F3-5C2BE542CFB3
ALIMENTOS Y BEBIDA,1,121.03,2014-08-25T09:34:42,34000,89569595-1217-4773-A31C-D0EFC46D7118
ALIMENTOS Y BEBIDA,1,107.07,2014-08-25T09:34:42,34000,89569595-1217-4773-A31C-D0EFC46D7118
CONSUMO,1,60.34,2014-07-25T10:25:39,6700,83CE9CCB-4A60-43F9-971A-7FB4419B38BC
CONSUMO DE ALIMENTOS,1,129.31,2014-09-30T15:17:47,89118,301741CE-D892-4694-A95C-0E9D8F5E1F88
PROPINA,1,15,2014-09-30T15:17:47,89118,301741CE-D892-4694-A95C-0E9D8F5E1F88
"COMPLETA PIZZA DE PEPPERONI 18""",1,141.11,2014-10-01T15:49:45,76169,13812501-8E5E-4AA5-9119-1FC32BD4D9E9
CON REFILL 600 ML REFRESCO,3,10.59,2014-10-01T15:49:45,76169,13812501-8E5E-4AA5-9119-1FC32BD4D9E9
K.S. 16 OZ SMOOTHIE MANGO,1,21.17,2014-10-01T15:49:45,76169,13812501-8E5E-4AA5-9119-1FC32BD4D9E9
consumo,1,215.52,2014-09-01T15:59:14,50740,AB99A470-FA99-4ABF-A7AA-A268AAFAF666
CONSUMO,1,95.69,2014-07-09T19:52:19,87390,19741C5A-EFFA-4691-BD96-84850310FBB8
CONSUMO,1,81.04,2014-05-13T09:39:48,73800,D07A53B2-7DE9-4A52-B9E9-A4B9C76EEFEF
CONSUMO DE ALIMENTOS,1,69.82,2014-06-18T08:41:40,6170,8071c2f4-160c-43bf-a53a-d374d5ac1490
Alimentos,1,291.38,2014-05-08T12:50:51,87027,9A7D0843-534B-4727-88C6-5AA22070EAAB
PEÑAFIEL LIGHT MANZANA,1,10.78,2014-07-29T12:16:39,,aa6e3531-3ce2-43ba-800a-42b048b14ae9
COCA COLA 2.5LT,2,21.55,2014-07-29T12:16:39,,aa6e3531-3ce2-43ba-800a-42b048b14ae9
COCA COLA LIGHT 2.5LT,1,21.47,2014-07-29T12:16:39,,aa6e3531-3ce2-43ba-800a-42b048b14ae9
PARTY PLATO #6 1PZ,1,17.67,2014-07-29T12:16:39,,aa6e3531-3ce2-43ba-800a-42b048b14ae9
HEB CHAROLA MARINITAS,1,128.45,2014-07-29T12:16:39,,aa6e3531-3ce2-43ba-800a-42b048b14ae9
HEB CHAROLA CUERNITOS,1,145.69,2014-07-29T12:16:39,,aa6e3531-3ce2-43ba-800a-42b048b14ae9
CUOTA DE ESTACIONAMIENTO,1,3,2014-07-29T12:16:39,,aa6e3531-3ce2-43ba-800a-42b048b14ae9
CONSUMO DE ALIMENTOS,1,1115.34,2014-09-29T16:41:55,21450,B2BD996F-6171-452D-B20E-F50E47FCF4B9
CONSUMO,1,92.62,2014-05-27T20:10:23,15620,6D9C5D34-CA49-458A-96E6-FC9BDB614712
CONSUMO SUST DE F/7033  DEL DIA 20-08-2014,1,415.517241,2014-08-22T13:13:57,11550,1D700EB3-C264-4E2A-947D-BF71D7E9C4CA
PEAJE CUENCAME,2,95.69,2014-04-02T16:57:08,52772,2C8CF83B-49B8-D10B-FF0E-6374C4B6C823
PEAJE DURANGO,2,81.03,2014-04-02T16:57:08,52772,2C8CF83B-49B8-D10B-FF0E-6374C4B6C823
PEAJE LA CUCHILLA,2,56.03,2014-04-02T16:57:08,52772,2C8CF83B-49B8-D10B-FF0E-6374C4B6C823
PEAJE LEON GUZMAN,2,127.59,2014-04-02T16:57:08,52772,2C8CF83B-49B8-D10B-FF0E-6374C4B6C823
PEAJE PERIFERICO,1,40.52,2014-04-02T16:57:08,52772,2C8CF83B-49B8-D10B-FF0E-6374C4B6C823
PEAJE PLAN DE AYALA,2,99.14,2014-04-02T16:57:08,52772,2C8CF83B-49B8-D10B-FF0E-6374C4B6C823
PEAJE YERBANIS,2,93.1,2014-04-02T16:57:08,52772,2C8CF83B-49B8-D10B-FF0E-6374C4B6C823
CONSUMO DE ALIMENTOS,1,619.83,2014-04-10T17:21:01,55755,1301C195-F3E9-476F-BFE0-290B6DDED550
CARTUCHO HP CB337WL COLOR 75,1,309.48,2014-04-01T16:14:35,14050,466E908F-5C1B-4CDE-8C6D-E4C8E7B97764
CARTUCHO HP CB335WL NEGRO 74,1,231.9,2014-04-01T16:14:35,14050,466E908F-5C1B-4CDE-8C6D-E4C8E7B97764
PAPEL XEROX RECICLADO C/500,1,44.61,2014-04-01T16:14:35,14050,466E908F-5C1B-4CDE-8C6D-E4C8E7B97764
ALIMENTOS Y BEBIDA,1,65.95,2014-08-13T09:37:26,31238,A838944F-DF7A-4B81-B5FA-A7CCFED69E15
ALIMENTOS Y BEBIDA,1,65.95,2014-08-13T09:37:26,31238,A838944F-DF7A-4B81-B5FA-A7CCFED69E15
ALIMENTOS Y BEBIDA,1,59.48,2014-08-13T09:37:26,31238,A838944F-DF7A-4B81-B5FA-A7CCFED69E15
ALIMENTOS Y BEBIDA,1,54.74,2014-08-13T09:37:26,31238,A838944F-DF7A-4B81-B5FA-A7CCFED69E15
ALIMENTOS Y BEBIDA,1,29.74,2014-08-13T09:37:26,31238,A838944F-DF7A-4B81-B5FA-A7CCFED69E15
ALIMENTOS Y BEBIDA,1,41.38,2014-08-13T09:37:26,31238,A838944F-DF7A-4B81-B5FA-A7CCFED69E15
ALIMENTOS Y BEBIDA,1,18.1,2014-08-13T09:37:26,31238,A838944F-DF7A-4B81-B5FA-A7CCFED69E15
CONSUMO,1,449.14,2014-04-21T12:07:22,82148,CF25CD46-BA84-4E85-996C-26095F1D9A43
CONSUMO,1,110.36,2014-05-24T15:36:43,14300,4F25B7B5-9BC1-4782-8281-0D40EAB42737
"COMPLETA PIZZA HAWAIIANA 18""",1,141.11,2014-04-22T20:59:18,1180,FB174B0B-2CF2-4DF1-BD43-D43ED8DD0E46
CHICKEN BAKE 1 PZA KIRKLAND SIGNATURE,1,35.28,2014-04-22T20:59:18,1180,FB174B0B-2CF2-4DF1-BD43-D43ED8DD0E46
CONSUMO SEGÚN FOLIO 9807 DE FECHA 25/07/2014,1,379.31,2014-08-11T20:41:01,66370,1941284c-d781-4556-9fa2-1802062b67ee
Servicio de consumo de alimentos con tasa de IVA al 16.00,1,200.86,2014-09-04T13:25:15,77509,958b8fdf-586f-4d13-bc00-c8b52e66c5af
PANADERIA,1,306,2014-09-21T18:10:24,,407603aa-475b-4747-8ca5-fd8bf5a42ee2
COSTENITO CAFE TOSTADO Y,1,69.9,2014-09-21T18:10:24,,407603aa-475b-4747-8ca5-fd8bf5a42ee2
HCF VASO TERMICO 8 OZ,2,7.67,2014-09-21T18:10:24,,407603aa-475b-4747-8ca5-fd8bf5a42ee2
HCF JGO CUBIERT GDE 24P,1,8.62,2014-09-21T18:10:24,,407603aa-475b-4747-8ca5-fd8bf5a42ee2
ELITE BLANCA,1,15.95,2014-09-21T18:10:24,,407603aa-475b-4747-8ca5-fd8bf5a42ee2
HCF AZUCAR ESTANDAR,1,32,2014-09-21T18:10:24,,407603aa-475b-4747-8ca5-fd8bf5a42ee2
STEVIA CENTRAL MARKET,1,57.9,2014-09-21T18:10:24,,407603aa-475b-4747-8ca5-fd8bf5a42ee2
COCA COLA 8PACK LATA,2,51.72,2014-09-21T18:10:24,,407603aa-475b-4747-8ca5-fd8bf5a42ee2
CARNATION EVAPORADA 378GR,2,10.5,2014-09-21T18:10:24,,407603aa-475b-4747-8ca5-fd8bf5a42ee2
QUAKER GALLETA DE AVENA,1,31.94,2014-09-21T18:10:24,,407603aa-475b-4747-8ca5-fd8bf5a42ee2
CONSUMO,1,118.97,2014-03-31T09:00:34,15620,5E7B45EC-7C40-4035-8B18-32605EC91D7A
COPIA COLOR OPALINA CARTA 1-50,27,12.93,2014-08-16T11:55:40,39300,9280BC60-1AE1-405F-A133-812947D91091
COPIA CARTA B&N 1-99 HOJAS,57,0.6,2014-08-16T11:55:40,39300,9280BC60-1AE1-405F-A133-812947D91091
HOSPEDAJE,1,3220.34,2014-07-18T13:53:18,90000,41EA1625-1B6A-473C-ABA7-68BC4133DABE
Consumo,1,68.1,2014-08-14T23:34:17,32599,03178265-FCB2-9945-8507-5F9B4BED5F36
VARIOS DEL 12/06 AL 12/06,1,1150,2014-06-12T23:57:57,63000,D5690D9F-C4B2-403D-B269-B613BE036E87
CONSUMO DE ALIMENTOS,1,258.62,2014-04-01T18:38:16,89118,1C273593-8D02-4C7D-8CC2-B994EA6CF138
PROPINA,1,30,2014-04-01T18:38:16,89118,1C273593-8D02-4C7D-8CC2-B994EA6CF138
0001 CONSUMO,1,663.79,2014-04-04T00:28:28,22010,B4531F4D-A802-4F05-9801-C41000440C25
CONSUMO,1,770.69,2014-09-21T19:08:54,14320,92C77EAE-2F9A-4CE7-A1E6-2EE6B009BC9D
RENTA DE HABITACION,1,1260,2014-06-04T23:16:21,80027,abbf1ca2-2e29-4826-b30a-57f35ed0e509
CONSUMO DE ALIMENTOS,1,61.21,2014-06-06T11:48:46,31607,8081FC28-98CD-47D0-8CFE-2C265A84CB4E
CONSUMO SEGÚN FOLIO 5776 DE FECHA 29/07/2014,1,361.21,2014-07-30T10:56:25,24020,1062e08f-c72a-4f72-9152-511a4a4c0b77
Día,1,498.39,2014-07-30T18:21:38,97000,14F669DC-BF26-43CD-8CA4-A077919BA70E
Hora,3,166.13,2014-07-30T18:21:38,97000,14F669DC-BF26-43CD-8CA4-A077919BA70E
PLI,2,164.89,2014-07-30T18:21:38,97000,14F669DC-BF26-43CD-8CA4-A077919BA70E
CDW,2,54.89,2014-07-30T18:21:38,97000,14F669DC-BF26-43CD-8CA4-A077919BA70E
DP,2,187,2014-07-30T18:21:38,97000,14F669DC-BF26-43CD-8CA4-A077919BA70E
HOSPEDAJE DEL 31/07/2014  AL 01/08/2014,1,862.07,2014-08-01T11:30:52,,6B3DCA2C-7B60-407E-840B-EBD533816409
ALL BRAN LECHE UHT SABOR,1,9.5,2014-09-18T14:35:01,,89138051-3cb0-4fcb-98bc-485fa347201f
ALL BRAN LECHE UHT SABOR,2,9.5,2014-09-18T14:35:01,,89138051-3cb0-4fcb-98bc-485fa347201f
LAS SEVILLANAS SURTIDO 13,2,46.2,2014-09-18T14:35:01,,89138051-3cb0-4fcb-98bc-485fa347201f
FUZE TE BLANCO MANDAR,4,8.1,2014-09-18T14:35:01,,89138051-3cb0-4fcb-98bc-485fa347201f
ACTIVIA DIGESTIVOS BEBIBL,1,6.9,2014-09-18T14:35:01,,89138051-3cb0-4fcb-98bc-485fa347201f
ACTIVIA DIGESTIVOS BEBIBL,1,6.9,2014-09-18T14:35:01,,89138051-3cb0-4fcb-98bc-485fa347201f
RENTA INTERNET 1/2HR,1,9.91,2014-03-26T21:23:48,62420,6A5B10F6-859F-4BA3-8BEB-8E03366893F3
2/10.1LT AGUA,1,34.27,2014-07-01T11:59:51,32618,19E5BBF6-523B-4FCB-97D6-9757676B18F8
2/10.1LT AGUA,1,34.27,2014-07-01T11:59:51,32618,19E5BBF6-523B-4FCB-97D6-9757676B18F8
"PAGO DE ESTACIONAMIENTO CUENTA PREDIAL : 087 04 357 07 00 0000,087 04 357 06 00 0000,087 04 357 12 00 0000,087 04 357 10 00 0000,087 04 357 14 00 0000",1,36.21,2014-08-22T12:05:25,57205,F0503367-D6D2-410A-BA14-34A14B9E12DD
Consumo,1,140.52,2014-04-28T21:11:46,64988,EBC783E0-4595-4D68-B79C-76E2AC92E87C
CONSUMO,1,63.79,2014-04-14T23:01:59,15620,D4DEC1D2-579D-4CE3-B5A7-C0944DD92E88
CONSUMO,1,116.38,2014-05-30T11:49:42,,51360B8D-1A9D-4010-AD09-A495FEEE250D
COPIA CARTA B&N 1-99 HOJAS,30,0.6,2014-05-02T10:27:28,52950,41164607-F81E-4CF8-9BB1-9F4F8C92D3A3
IVA   16.00  0.00   CONSUMO,1,208.62069,2014-05-08T16:35:31,9470,65B644FC-7B3C-437F-8595-6C7F7DE8C359
Renta Habitacion                   (  4),1,3799.83,2014-03-28T08:34:46,30797,8dd8c800-c040-46a3-8f74-69142c6728d7
Renta de Habitacion Paquete ( 2),1,1070.7,2014-08-12T12:24:11,27260,9db9f065-bea1-445e-b658-dceb8bedd651
SPLASH 1-49 HOJAS CARTA,9,10.78,2014-05-16T10:23:56,16050,D2984C10-CABF-4090-90B0-5EEED93F4FE7
SERVICIO DE COMEDOR,1,1293.1,2014-03-13T19:11:21,34080,757CF4D0-CA56-4CA0-80EB-D8FC8FA4D912
CONSUMO DE ALIMENTOS,1,398.28,2014-09-12T11:14:31,91919,2E3A6763-FD16-4A86-867C-8715DAE40160
IMP  BN CARTA 1 A,35,0.68971,2014-09-10T09:54:19,3340,19A4074F-DB56-4320-AFAE-FF963127B431
Renta Habitacion Paquete           (  2),1,1024.91,2014-03-15T01:48:35,27260,8697a13a-f46f-4483-acaa-5b6aba26d49b
CONSUMO DE ALIMENTOS,1,850.86,2014-08-26T21:46:59,27140,A2A2F035-2C4B-4B49-B440-31694DD21141
CONSUMO,1,144.8276,2014-08-26T22:05:26,44110,13943f2b-60f7-4e47-9221-f887a2151433
GALLETAS,1,1000,2014-06-07T10:02:45,6700,3C5EE7B5-91D3-46A0-806C-70B912C09181
AUTO SENCILLO 2 EJES SENCILLOS,1,30.17,2014-06-12T01:07:05,5120,CF9108B5-4654-4F0C-A9F0-1F8850A56720
AUTO SENCILLO 2 EJES SENCILLOS,6,60.34,2014-06-12T01:07:05,5120,CF9108B5-4654-4F0C-A9F0-1F8850A56720
CONSUMO,1,284.49,2014-05-31T22:41:13,42060,0D415349-37F0-4304-932B-F6DE7307478B
ALIMENTOS Y BEBIDAS,1,128.45,2014-05-25T23:09:48,,3ed3c6b6-870a-44a8-bc0b-b7aa7ec7584f
STARBUCKS  VAINILLA,1,19.45,2014-05-26T22:16:56,3810,488E298B-A8F5-4CD7-B89B-55F8BDD252EB
STARBUCKS  VAINILLA,1,19.45,2014-05-26T22:16:56,3810,488E298B-A8F5-4CD7-B89B-55F8BDD252EB
STARBUCKS  VAINILLA,1,19.45,2014-05-26T22:16:56,3810,488E298B-A8F5-4CD7-B89B-55F8BDD252EB
STARBUCKS  VAINILLA,1,19.45,2014-05-26T22:16:56,3810,488E298B-A8F5-4CD7-B89B-55F8BDD252EB
STARBUCKS  VAINILLA,1,19.45,2014-05-26T22:16:56,3810,488E298B-A8F5-4CD7-B89B-55F8BDD252EB
STARBUCKS  VAINILLA,1,19.45,2014-05-26T22:16:56,3810,488E298B-A8F5-4CD7-B89B-55F8BDD252EB
STARBUCKS FRAPPUCCIN,1,19.45,2014-05-26T22:16:56,3810,488E298B-A8F5-4CD7-B89B-55F8BDD252EB
STARBUCKS FRAPPUCCIN,1,19.45,2014-05-26T22:16:56,3810,488E298B-A8F5-4CD7-B89B-55F8BDD252EB
STARBUCKS FRAPPUCCIN,1,19.45,2014-05-26T22:16:56,3810,488E298B-A8F5-4CD7-B89B-55F8BDD252EB
STARBUCKS FRAPPUCCIN,1,19.45,2014-05-26T22:16:56,3810,488E298B-A8F5-4CD7-B89B-55F8BDD252EB
STARBUCKS FRAPPUCCIN,1,19.45,2014-05-26T22:16:56,3810,488E298B-A8F5-4CD7-B89B-55F8BDD252EB
STARBUCKS FRAPPUCCIN,1,19.45,2014-05-26T22:16:56,3810,488E298B-A8F5-4CD7-B89B-55F8BDD252EB
STARBUCKS FRAPPUCCIN,1,19.45,2014-05-26T22:16:56,3810,488E298B-A8F5-4CD7-B89B-55F8BDD252EB
STARBUCKS MOCHA 281M,1,19.45,2014-05-26T22:16:56,3810,488E298B-A8F5-4CD7-B89B-55F8BDD252EB
STARBUCKS MOCHA 281M,1,19.45,2014-05-26T22:16:56,3810,488E298B-A8F5-4CD7-B89B-55F8BDD252EB
STARBUCKS MOCHA 281M,1,19.45,2014-05-26T22:16:56,3810,488E298B-A8F5-4CD7-B89B-55F8BDD252EB
STARBUCKS MOCHA 281M,1,19.45,2014-05-26T22:16:56,3810,488E298B-A8F5-4CD7-B89B-55F8BDD252EB
STARBUCKS MOCHA 281M,1,19.45,2014-05-26T22:16:56,3810,488E298B-A8F5-4CD7-B89B-55F8BDD252EB
STARBUCKS MOCHA 281M,1,19.45,2014-05-26T22:16:56,3810,488E298B-A8F5-4CD7-B89B-55F8BDD252EB
STARBUCKS MOCHA 281M,1,19.45,2014-05-26T22:16:56,3810,488E298B-A8F5-4CD7-B89B-55F8BDD252EB
TEQUILA 1800,1,111.51,2014-05-04T23:23:09,10110,C387BA02-F0EF-41CA-83CE-FB6DF5336099
TEQUILA 1800,1,111.51,2014-05-04T23:23:09,10110,C387BA02-F0EF-41CA-83CE-FB6DF5336099
242250ML BON,1,55.24,2014-05-04T23:23:09,10110,C387BA02-F0EF-41CA-83CE-FB6DF5336099
242250ML BON,1,55.24,2014-05-04T23:23:09,10110,C387BA02-F0EF-41CA-83CE-FB6DF5336099
BOX LONCH,1,353.45,2014-06-03T22:01:46,57300,a5673c9c-bb83-42c5-9594-2c9cb35d9785
24/355ML COCA COLA,1,157.42,2014-06-15T15:29:17,34160,F9ED0CC4-0775-4765-8768-AFF041A79FA8
24/355ML COCA COLA,1,157.42,2014-06-15T15:29:17,34160,F9ED0CC4-0775-4765-8768-AFF041A79FA8
24/355ML MULTISABOR,1,100.54,2014-06-15T15:29:17,34160,F9ED0CC4-0775-4765-8768-AFF041A79FA8
24/355ML MULTISABOR,1,100.54,2014-06-15T15:29:17,34160,F9ED0CC4-0775-4765-8768-AFF041A79FA8
MM 40/500 ML AGUA,1,67.52,2014-06-15T15:29:17,34160,F9ED0CC4-0775-4765-8768-AFF041A79FA8
100 VASOS TAPA/DOMO,1,139.34,2014-06-15T15:29:17,34160,F9ED0CC4-0775-4765-8768-AFF041A79FA8
110/CHAROLA GD PLAST,1,105.83,2014-06-15T15:29:17,34160,F9ED0CC4-0775-4765-8768-AFF041A79FA8
180/PLATO PASTEL PLA,1,56.44,2014-06-15T15:29:17,34160,F9ED0CC4-0775-4765-8768-AFF041A79FA8
2PZ BOTANAS BARCEL,2,47.07,2014-06-15T15:29:17,34160,F9ED0CC4-0775-4765-8768-AFF041A79FA8
MM 850G CACAHUATES S,1,48.08,2014-06-15T15:29:17,34160,F9ED0CC4-0775-4765-8768-AFF041A79FA8
MM 850G CACAHUATES S,1,48.08,2014-06-15T15:29:17,34160,F9ED0CC4-0775-4765-8768-AFF041A79FA8
MM 850G CACAHUATES J,1,48.08,2014-06-15T15:29:17,34160,F9ED0CC4-0775-4765-8768-AFF041A79FA8
MM 850G CACAHUATES J,1,48.08,2014-06-15T15:29:17,34160,F9ED0CC4-0775-4765-8768-AFF041A79FA8
CONSUMO,1,74.1379,2014-06-12T22:03:44,44110,41859126-74db-485f-a096-2852559b24f0
SERVICIO CONSUMO ALIMENTOS Y     BEBIDAS,1,603.45,2014-07-24T17:48:09,77500,5E3C5B61-6CA8-4864-A55C-AC9313765EF4
CONSUMO,1,54.31,2014-03-31T11:33:56,3810,00CD8711-6A20-4CED-B162-806FCB8D0306
CARTUCHO HP 662XL TINTA NEGRA,1,266.38,2014-08-03T14:52:28,4830,38778482-A4F7-4723-B628-8972132F4D18
CONSUMO DE ALIMENTOS,1,167.24,2014-06-03T12:32:57,94300,7C8F6733-6B73-4F78-9BD5-871D84F56DA7
SERVICIOS DE ALIMENTACION Y/U OTROS SERVICIOS,1,1011.51,2014-06-27T09:09:13,68130,94f39999-422a-45dd-a1ce-c0cebcef129b
Oa Coca Cola Mundi,2,38.8,2014-08-22T19:43:08,97314,CB93DDF1-AED9-4C6F-91AA-688F59EDB039
Refresco Coca Cola,2,38.36,2014-08-22T19:43:08,97314,CB93DDF1-AED9-4C6F-91AA-688F59EDB039
Agua Cristal Gasif,8,6.46,2014-08-22T19:43:08,97314,CB93DDF1-AED9-4C6F-91AA-688F59EDB039
Refresco Sprite 35,1,37.93,2014-08-22T19:43:08,97314,CB93DDF1-AED9-4C6F-91AA-688F59EDB039
Mantc Bimb 250 G,1,20.9,2014-08-22T19:43:08,97314,CB93DDF1-AED9-4C6F-91AA-688F59EDB039
Donas Bimb 210 G,1,18.15,2014-08-22T19:43:08,97314,CB93DDF1-AED9-4C6F-91AA-688F59EDB039
Panecillos Suaves,2,23.05,2014-08-22T19:43:08,97314,CB93DDF1-AED9-4C6F-91AA-688F59EDB039
Sabritas Sal 240G,1,29.81,2014-08-22T19:43:08,97314,CB93DDF1-AED9-4C6F-91AA-688F59EDB039
Grangranv0%Ara350,1,35.9,2014-08-22T19:43:08,97314,CB93DDF1-AED9-4C6F-91AA-688F59EDB039
Alim Lac Yakult Be,2,23.8,2014-08-22T19:43:08,97314,CB93DDF1-AED9-4C6F-91AA-688F59EDB039
Yogurt Bat Danone,1,18.35,2014-08-22T19:43:08,97314,CB93DDF1-AED9-4C6F-91AA-688F59EDB039
Jugo Jumex Combib,2,24.9,2014-08-22T19:43:08,97314,CB93DDF1-AED9-4C6F-91AA-688F59EDB039
Jugo Jumex Combib,2,24.9,2014-08-22T19:43:08,97314,CB93DDF1-AED9-4C6F-91AA-688F59EDB039
Bi-Pack Coca-Cola,2,32.33,2014-08-22T19:43:08,97314,CB93DDF1-AED9-4C6F-91AA-688F59EDB039
Yogbeb6P1.5Gdlsalp,2,39.9,2014-08-22T19:43:08,97314,CB93DDF1-AED9-4C6F-91AA-688F59EDB039
Serv Suavel 400Pz,1,13.45,2014-08-22T19:43:08,97314,CB93DDF1-AED9-4C6F-91AA-688F59EDB039
Chips Ahoy 342G,2,23.05,2014-08-22T19:43:08,97314,CB93DDF1-AED9-4C6F-91AA-688F59EDB039
Jugo Otro Arandano,2,13.85,2014-08-22T19:43:08,97314,CB93DDF1-AED9-4C6F-91AA-688F59EDB039
CONSUMO,1,327.59,2014-04-10T23:36:47,42083,62d43cf9-8469-4150-b72b-88a45106bb1d
PAY DE LIMON KIRKLAND SIGNATURE,1,111.51,2014-08-28T16:05:20,32610,70DCCB82-4824-4CE1-A18E-35923F89FE8B
JUGO DEL VALLE MANGO 413 ML,2,9.5,2014-06-11T13:48:53,58020,18CF6B20-1545-47BB-93B3-A718D5C03A2A
JUGO DEL VALLE MANZANA NECTAR 413 ML,1,9.5,2014-06-11T13:48:53,58020,18CF6B20-1545-47BB-93B3-A718D5C03A2A
BAGUETTE POLLO ARRIERO CHAPATA PZ,1,47.4138,2014-06-11T13:48:53,58020,18CF6B20-1545-47BB-93B3-A718D5C03A2A
BAGUETTE CERDO ADOBO CHAPATA PZ,2,47.4138,2014-06-11T13:48:53,58020,18CF6B20-1545-47BB-93B3-A718D5C03A2A
GELATINA YOGURT COPA PZ,1,23.0556,2014-06-11T13:48:53,58020,18CF6B20-1545-47BB-93B3-A718D5C03A2A
PASTEL CLASICA PAYASO INDIVIDUAL PZ,2,22.2222,2014-06-11T13:48:53,58020,18CF6B20-1545-47BB-93B3-A718D5C03A2A
CONSUMO SEGÚN FOLIO 1615 DE FECHA 07/05/2014,1,863.36,2014-05-08T10:31:13,66269,8d00d387-a785-469e-b567-c2da4c2bc13c
Consumo del día 10/04/2014,1,299.14,2014-04-10T15:50:57,86100,35D2D0C3-00A5-467D-AC60-46CAD710E1E2
CONSUMO,1,689.66,2014-07-05T19:30:46,82040,BB7554F3-62EE-42F2-8AAA-BFA7C1486F43
LUB MULTIGRADO,6,51,2014-08-12T18:24:02,2430,244BB43B-24A0-4B6A-B9D2-A0BCDF6D6686
M/O AFINACION 4 CILINDROS,1,561,2014-08-12T18:24:02,2430,244BB43B-24A0-4B6A-B9D2-A0BCDF6D6686
LIMPIA INYECTORES BOYA,1,56.95,2014-08-12T18:24:02,2430,244BB43B-24A0-4B6A-B9D2-A0BCDF6D6686
LIMPIADOR CUERPO D ACELERACION CARBUKLIN,1,56.95,2014-08-12T18:24:02,2430,244BB43B-24A0-4B6A-B9D2-A0BCDF6D6686
LUBRICANTE PROTECTOR,1,56.95,2014-08-12T18:24:02,2430,244BB43B-24A0-4B6A-B9D2-A0BCDF6D6686
REFACCIONES DE AFINACION,1,581.98,2014-08-12T18:24:02,2430,244BB43B-24A0-4B6A-B9D2-A0BCDF6D6686
Aplica CONSUMO DE ALIMENTOS,1,258.62,2014-06-18T16:15:51,62389,285F0FD1-03F7-E341-8C1B-50AD7C6421D6
CONSUMO SEGÚN FOLIO 6458 DE FECHA 09/07/2014,1,380.18,2014-07-10T21:08:29,25253,873ce3a4-46ba-468a-88fe-04fa723c1c55
SERVICIO DE TRASLADO SEGUN BOLETO NO. 91471 con fecha 12 de mayo 14,1,220,2014-05-13T18:29:53,34220,497a1165-54b1-405e-ad1b-65282130a782
PEAJE EFECTIVO21162461720140823135325via126217,1,187.069,2014-08-31T18:13:01,11529,D27BE7CE-6F91-4C5A-845F-280CA0D397E3
PEAJE EFECTIVO219254693020140822134114via923217,1,187.069,2014-08-31T18:13:01,11529,D27BE7CE-6F91-4C5A-845F-280CA0D397E3
ALIMENTOS Y BEBIDA,1,46.55,2014-07-31T20:19:05,76160,32B1DF23-A2B6-4A16-9CFC-3C1A6BC9A839
58 PROM. VIPS GRA,1,21.55,2014-07-31T20:19:05,76160,32B1DF23-A2B6-4A16-9CFC-3C1A6BC9A839
ALIMENTOS Y BEBIDA,1,46.55,2014-07-31T20:19:05,76160,32B1DF23-A2B6-4A16-9CFC-3C1A6BC9A839
58 PROM. VIPS GRA,1,21.55,2014-07-31T20:19:05,76160,32B1DF23-A2B6-4A16-9CFC-3C1A6BC9A839
ALIMENTOS Y BEBIDA,1,115.52,2014-07-31T20:19:05,76160,32B1DF23-A2B6-4A16-9CFC-3C1A6BC9A839
ALIMENTOS Y BEBIDA,1,138.79,2014-07-31T20:19:05,76160,32B1DF23-A2B6-4A16-9CFC-3C1A6BC9A839
ALIMENTOS Y BEBIDA,1,131.03,2014-08-05T10:51:44,31238,0F8DFF7F-C772-44C3-8C4A-604FEEC6E9C3
CINTA TUK DOBLE CAPA PLASTICA,1,38.79,2014-05-12T13:54:52,21270,94739B3F-7F02-4A7D-9E80-EB95D782EED1
CONSUMO IVA 16%,1,127.59,2014-07-28T15:06:52,66470,B76E4502-1643-4E50-A870-80B94DC093D2
ALIMENTOS Y BEBIDA,1,156.9,2014-08-28T21:45:58,39074,8B0B4E3C-4A9D-4225-8CDB-62D860F59CE7
