Country,Country Code,Series,Series Code,1970 [YR1970],1980 [YR1980],1990 [YR1990],1995 [YR1995],2000 [YR2000],2005 [YR2005],2010 [YR2010],2015 [YR2015]
Kiribati,KIR,Government expenditure in post-secondary non-tertiary institutions as % of GDP (%),UIS.XGDP.4.FSGOV.FDINSTADM.FFD,..,..,..,..,..,..,..,..
Kiribati,KIR,Government expenditure in pre-primary institutions as % of GDP (%),UIS.XGDP.0.FSGOV.FDINSTADM.FFD,..,..,..,..,..,..,..,..
Kiribati,KIR,Government expenditure in primary institutions as % of GDP (%),UIS.XGDP.1.FSGOV.FDINSTADM.FFD,..,..,..,..,..,..,..,..
Kiribati,KIR,Government expenditure in secondary institutions education as % of GDP (%),XGDP.23.FSGOV.FDINSTADM.FFD,..,..,..,..,..,..,..,..
Kiribati,KIR,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,..,..,..,..,..,..,..,..
Kiribati,KIR,"Gross enrolment ratio, post-secondary non-tertiary, female (%)",UIS.GER.4.F,..,..,..,..,..,..,..,..
Kiribati,KIR,"Gross enrolment ratio, post-secondary non-tertiary, male (%)",UIS.GER.4.M,..,..,..,..,..,..,..,..
Kiribati,KIR,Labor force with tertiary education (% of total),SL.TLF.TERT.ZS,..,..,..,..,..,..,..,..
Kiribati,KIR,"Labor force with secondary education, male (% of male labor force)",SL.TLF.SECO.MA.ZS,..,..,..,..,..,..,..,..
Kiribati,KIR,"Labor force with secondary education, female (% of female labor force)",SL.TLF.SECO.FE.ZS,..,..,..,..,..,..,..,..
Kiribati,KIR,Labor force with secondary education (% of total),SL.TLF.SECO.ZS,..,..,..,..,..,..,..,..
Kiribati,KIR,"Labor force with primary education, female (% of female labor force)",SL.TLF.PRIM.FE.ZS,..,..,..,..,..,..,..,..
Kiribati,KIR,Labor force with primary education (% of total),SL.TLF.PRIM.ZS,..,..,..,..,..,..,..,..
Kiribati,KIR,"Labor force with primary education, male (% of male labor force)",SL.TLF.PRIM.MA.ZS,..,..,..,..,..,..,..,..
Kiribati,KIR,Internet users (per 100 people),IT.NET.USER.P2,..,..,0,..,1.785225474,4,9.07,..
Kiribati,KIR,"Labor force with tertiary education, female (% of female labor force)",SL.TLF.TERT.FE.ZS,..,..,..,..,..,..,..,..
Kiribati,KIR,"Labor force with tertiary education, male (% of male labor force)",SL.TLF.TERT.MA.ZS,..,..,..,..,..,..,..,..
Kiribati,KIR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,..,..,..,..,..,..,..,..
Kiribati,KIR,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..
Kiribati,KIR,"Lower secondary completion rate, both sexes (%)",SE.SEC.CMPT.LO.ZS,..,15.60811,42.92068,..,..,..,..,..
Kiribati,KIR,"Lower secondary completion rate, female (%)",SE.SEC.CMPT.LO.FE.ZS,..,15.87517,44.44444,..,..,..,..,..
Kiribati,KIR,"Lower secondary completion rate, male (%)",SE.SEC.CMPT.LO.MA.ZS,..,15.3432,41.47399,..,..,..,..,..
"Korea, Dem. People_s Rep.",PRK,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,..,..,..,..,..,..,..
"Korea, Dem. People_s Rep.",PRK,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,99.99903
"Korea, Dem. People_s Rep.",PRK,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,99.99924
"Korea, Dem. People_s Rep.",PRK,"Adult literacy rate, population 15+ years, gender parity index (GPI)",UIS.LR.AG15T99.GPI,..,..,..,..,..,..,..,1
"Korea, Dem. People_s Rep.",PRK,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,99.99947
"Korea, Dem. People_s Rep.",PRK,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,..,..,..,..,..,..,..
"Korea, Dem. People_s Rep.",PRK,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,..,..,..,..,..,..,..
"Korea, Dem. People_s Rep.",PRK,Duration of compulsory education (years),SE.COM.DURS,..,..,..,..,11,11,11,..
"Korea, Dem. People_s Rep.",PRK,"Early school leavers from primary education, both sexes (number)",UIS.ESL.1.T,..,..,..,..,..,..,..,..
"Korea, Dem. People_s Rep.",PRK,"Early school leavers from primary education, female (number)",UIS.ESL.1.F,..,..,..,..,..,..,..,..
"Korea, Dem. People_s Rep.",PRK,"Early school leavers from primary education, male (number)",UIS.ESL.1.M,..,..,..,..,..,..,..,..
"Korea, Dem. People_s Rep.",PRK,"Effective transition rate from primary to lower secondary general education, both sexes (%)",SE.SEC.PROG.ZS,..,..,..,..,..,..,..,..
"Korea, Dem. People_s Rep.",PRK,"Effective transition rate from primary to lower secondary general education, female (%)",SE.SEC.PROG.FE.ZS,..,..,..,..,..,..,..,..
"Korea, Dem. People_s Rep.",PRK,"Effective transition rate from primary to lower secondary general education, male (%)",SE.SEC.PROG.MA.ZS,..,..,..,..,..,..,..,..
"Korea, Dem. People_s Rep.",PRK,"Enrolment in lower secondary education, private institutions, both sexes (number)",UIS.E.2.PR,..,..,..,..,..,..,..,..
"Korea, Dem. People_s Rep.",PRK,"Enrolment in lower secondary education, private institutions, female (number)",UIS.E.2.PR.F,..,..,..,..,..,..,..,..
"Korea, Dem. People_s Rep.",PRK,"Enrolment in lower secondary education, public institutions, female (number)",UIS.E.2.PU.F,..,..,..,..,..,..,..,..
"Korea, Dem. People_s Rep.",PRK,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,..,..,..,..
"Korea, Dem. People_s Rep.",PRK,Government expenditure in educational institutions as % of GDP (%),UIS.XGDP.FSGOV.FDINSTADM.FFD,..,..,..,..,..,..,..,..
"Korea, Dem. People_s Rep.",PRK,Government expenditure in post-secondary non-tertiary institutions as % of GDP (%),UIS.XGDP.4.FSGOV.FDINSTADM.FFD,..,..,..,..,..,..,..,..
"Korea, Dem. People_s Rep.",PRK,Government expenditure in pre-primary institutions as % of GDP (%),UIS.XGDP.0.FSGOV.FDINSTADM.FFD,..,..,..,..,..,..,..,..
"Korea, Dem. People_s Rep.",PRK,Government expenditure in primary institutions as % of GDP (%),UIS.XGDP.1.FSGOV.FDINSTADM.FFD,..,..,..,..,..,..,..,..
"Korea, Dem. People_s Rep.",PRK,Government expenditure in secondary institutions education as % of GDP (%),XGDP.23.FSGOV.FDINSTADM.FFD,..,..,..,..,..,..,..,..
"Korea, Dem. People_s Rep.",PRK,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,..,..,..,..,..,..,..,..
"Korea, Dem. People_s Rep.",PRK,"Gross enrolment ratio, post-secondary non-tertiary, female (%)",UIS.GER.4.F,..,..,..,..,..,..,..,..
"Korea, Dem. People_s Rep.",PRK,"Gross enrolment ratio, post-secondary non-tertiary, male (%)",UIS.GER.4.M,..,..,..,..,..,..,..,..
"Korea, Dem. People_s Rep.",PRK,Labor force with tertiary education (% of total),SL.TLF.TERT.ZS,..,..,..,..,..,..,..,..
"Korea, Dem. People_s Rep.",PRK,"Labor force with secondary education, male (% of male labor force)",SL.TLF.SECO.MA.ZS,..,..,..,..,..,..,..,..
"Korea, Dem. People_s Rep.",PRK,"Labor force with secondary education, female (% of female labor force)",SL.TLF.SECO.FE.ZS,..,..,..,..,..,..,..,..
"Korea, Dem. People_s Rep.",PRK,Labor force with secondary education (% of total),SL.TLF.SECO.ZS,..,..,..,..,..,..,..,..
"Korea, Dem. People_s Rep.",PRK,"Labor force with primary education, female (% of female labor force)",SL.TLF.PRIM.FE.ZS,..,..,..,..,..,..,..,..
"Korea, Dem. People_s Rep.",PRK,Labor force with primary education (% of total),SL.TLF.PRIM.ZS,..,..,..,..,..,..,..,..
"Korea, Dem. People_s Rep.",PRK,"Labor force with primary education, male (% of male labor force)",SL.TLF.PRIM.MA.ZS,..,..,..,..,..,..,..,..
"Korea, Dem. People_s Rep.",PRK,Internet users (per 100 people),IT.NET.USER.P2,..,..,0,..,0,0,0,..
"Korea, Dem. People_s Rep.",PRK,"Labor force with tertiary education, female (% of female labor force)",SL.TLF.TERT.FE.ZS,..,..,..,..,..,..,..,..
"Korea, Dem. People_s Rep.",PRK,"Labor force with tertiary education, male (% of male labor force)",SL.TLF.TERT.MA.ZS,..,..,..,..,..,..,..,..
"Korea, Dem. People_s Rep.",PRK,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,..,..,48.90526545,48.18547393,47.97243852,48.01925065,48.03219765,..
"Korea, Dem. People_s Rep.",PRK,"Labor force, total",SL.TLF.TOTL.IN,..,..,12126410,12983280,13686638,14251778,14816732,..
"Korea, Dem. People_s Rep.",PRK,"Lower secondary completion rate, both sexes (%)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..
"Korea, Dem. People_s Rep.",PRK,"Lower secondary completion rate, female (%)",SE.SEC.CMPT.LO.FE.ZS,..,..,..,..,..,..,..,..
"Korea, Dem. People_s Rep.",PRK,"Lower secondary completion rate, male (%)",SE.SEC.CMPT.LO.MA.ZS,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,..,..,..,26148.4038,30058.24185,26670.07964,..
"Korea, Rep.",KOR,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Adult literacy rate, population 15+ years, gender parity index (GPI)",UIS.LR.AG15T99.GPI,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,..,..,..,..,..,26237.57376,..
"Korea, Rep.",KOR,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,..,..,..,26300.40592,30183.07816,26775.98621,..
"Korea, Rep.",KOR,Duration of compulsory education (years),SE.COM.DURS,..,..,..,..,6,6,9,..
"Korea, Rep.",KOR,"Early school leavers from primary education, both sexes (number)",UIS.ESL.1.T,..,..,125022.1406,..,5512.82373,9451.34668,3423.48535,..
"Korea, Rep.",KOR,"Early school leavers from primary education, female (number)",UIS.ESL.1.F,..,..,62998.76953,..,3063.66406,4435.54004,1535.44641,..
"Korea, Rep.",KOR,"Early school leavers from primary education, male (number)",UIS.ESL.1.M,..,..,62023.37109,..,2449.15967,5015.80664,1888.03894,..
"Korea, Rep.",KOR,"Effective transition rate from primary to lower secondary general education, both sexes (%)",SE.SEC.PROG.ZS,..,96.88752,..,99.75773,99.34231,98.95133,99.98333,..
"Korea, Rep.",KOR,"Effective transition rate from primary to lower secondary general education, female (%)",SE.SEC.PROG.FE.ZS,..,93.61258,..,100,99.30916,98.62376,100,..
"Korea, Rep.",KOR,"Effective transition rate from primary to lower secondary general education, male (%)",SE.SEC.PROG.MA.ZS,..,100,..,99.53009,99.37204,99.23678,99.96816,..
"Korea, Rep.",KOR,"Enrolment in lower secondary education, private institutions, both sexes (number)",UIS.E.2.PR,..,..,..,..,419352,383515,357670,..
"Korea, Rep.",KOR,"Enrolment in lower secondary education, private institutions, female (number)",UIS.E.2.PR.F,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Enrolment in lower secondary education, public institutions, female (number)",UIS.E.2.PU.F,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,GDP per capita (current US$),NY.GDP.PCAP.CD,291.8590112,1778.48024,6642.451218,12403.91322,11947.57725,18657.52125,22151.20889,..
"Korea, Rep.",KOR,Government expenditure in educational institutions as % of GDP (%),UIS.XGDP.FSGOV.FDINSTADM.FFD,..,..,..,..,..,3.73882,..,..
"Korea, Rep.",KOR,Government expenditure in post-secondary non-tertiary institutions as % of GDP (%),UIS.XGDP.4.FSGOV.FDINSTADM.FFD,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,Government expenditure in pre-primary institutions as % of GDP (%),UIS.XGDP.0.FSGOV.FDINSTADM.FFD,..,..,..,..,..,0.04676,..,..
"Korea, Rep.",KOR,Government expenditure in primary institutions as % of GDP (%),UIS.XGDP.1.FSGOV.FDINSTADM.FFD,..,..,..,..,..,1.37294,..,..
"Korea, Rep.",KOR,Government expenditure in secondary institutions education as % of GDP (%),XGDP.23.FSGOV.FDINSTADM.FFD,..,..,..,..,..,1.57314,..,..
"Korea, Rep.",KOR,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Gross enrolment ratio, post-secondary non-tertiary, female (%)",UIS.GER.4.F,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,"Gross enrolment ratio, post-secondary non-tertiary, male (%)",UIS.GER.4.M,..,..,..,..,..,..,..,..
"Korea, Rep.",KOR,Labor force with tertiary education (% of total),SL.TLF.TERT.ZS,..,..,..,19.20000076,24,32.29999924,..,..
"Korea, Rep.",KOR,"Labor force with secondary education, male (% of male labor force)",SL.TLF.SECO.MA.ZS,..,..,..,46.59999847,46.59999847,44.79999924,..,..
"Korea, Rep.",KOR,"Labor force with secondary education, female (% of female labor force)",SL.TLF.SECO.FE.ZS,..,..,..,38.79999924,39.09999847,41,..,..
"Korea, Rep.",KOR,Labor force with secondary education (% of total),SL.TLF.SECO.ZS,..,..,..,43.40000153,43.5,43.20000076,..,..
"Korea, Rep.",KOR,"Labor force with primary education, female (% of female labor force)",SL.TLF.PRIM.FE.ZS,..,..,..,47.90000153,42.5,31.29999924,..,..
"Korea, Rep.",KOR,Labor force with primary education (% of total),SL.TLF.PRIM.ZS,..,..,..,37.40000153,32.5,24.5,..,..
"Korea, Rep.",KOR,"Labor force with primary education, male (% of male labor force)",SL.TLF.PRIM.MA.ZS,..,..,..,30.29999924,25.60000038,19.60000038,..,..
"Korea, Rep.",KOR,Internet users (per 100 people),IT.NET.USER.P2,..,..,0.023265092,0.81968667,44.7,73.5,83.7,..
"Korea, Rep.",KOR,"Labor force with tertiary education, female (% of female labor force)",SL.TLF.TERT.FE.ZS,..,..,..,13.39999962,18.39999962,27.70000076,..,..
"Korea, Rep.",KOR,"Labor force with tertiary education, male (% of male labor force)",SL.TLF.TERT.MA.ZS,..,..,..,23.10000038,27.79999924,35.5,..,..
"Korea, Rep.",KOR,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,..,..,39.65430804,39.79377077,40.50678384,41.12118091,41.42871173,..
"Korea, Rep.",KOR,"Labor force, total",SL.TLF.TOTL.IN,..,..,19160700,21431686,22664811,24115234,24955811,..
"Korea, Rep.",KOR,"Lower secondary completion rate, both sexes (%)",SE.SEC.CMPT.LO.ZS,..,85.77152,..,108.62629,98.24165,93.16119,..,..
"Korea, Rep.",KOR,"Lower secondary completion rate, female (%)",SE.SEC.CMPT.LO.FE.ZS,..,80.05401,..,108.78228,98.24558,92.23007,..,..
"Korea, Rep.",KOR,"Lower secondary completion rate, male (%)",SE.SEC.CMPT.LO.MA.ZS,..,91.12082,..,108.47959,98.23806,94.00764,..,..
Kosovo,KSV,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,..,..,..,..,..,..,..
Kosovo,KSV,"Adult literacy rate, population 15+ years, female (%)",SE.ADT.LITR.FE.ZS,..,..,..,..,..,..,..,..
Kosovo,KSV,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,..,..,..,..,..,..,..,..
Kosovo,KSV,"Adult literacy rate, population 15+ years, gender parity index (GPI)",UIS.LR.AG15T99.GPI,..,..,..,..,..,..,..,..
Kosovo,KSV,"Adult literacy rate, population 15+ years, male (%)",SE.ADT.LITR.MA.ZS,..,..,..,..,..,..,..,..
Kosovo,KSV,Annual statutory teacher salaries in public institutions in USD. Pre-Primary. Starting salary,OECD.TSAL.0.E0,..,..,..,..,..,..,..,..
Kosovo,KSV,Annual statutory teacher salaries in public institutions in USD. Primary. Starting salary,OECD.TSAL.1.E0,..,..,..,..,..,..,..,..
Kosovo,KSV,Duration of compulsory education (years),SE.COM.DURS,..,..,..,..,..,..,..,..
Kosovo,KSV,"Early school leavers from primary education, both sexes (number)",UIS.ESL.1.T,..,..,..,..,..,..,..,..
Kosovo,KSV,"Early school leavers from primary education, female (number)",UIS.ESL.1.F,..,..,..,..,..,..,..,..
Kosovo,KSV,"Early school leavers from primary education, male (number)",UIS.ESL.1.M,..,..,..,..,..,..,..,..
Kosovo,KSV,"Effective transition rate from primary to lower secondary general education, both sexes (%)",SE.SEC.PROG.ZS,..,..,..,..,..,..,..,..
Kosovo,KSV,"Effective transition rate from primary to lower secondary general education, female (%)",SE.SEC.PROG.FE.ZS,..,..,..,..,..,..,..,..
Kosovo,KSV,"Effective transition rate from primary to lower secondary general education, male (%)",SE.SEC.PROG.MA.ZS,..,..,..,..,..,..,..,..
Kosovo,KSV,"Enrolment in lower secondary education, private institutions, both sexes (number)",UIS.E.2.PR,..,..,..,..,..,..,..,..
Kosovo,KSV,"Enrolment in lower secondary education, private institutions, female (number)",UIS.E.2.PR.F,..,..,..,..,..,..,..,..
Kosovo,KSV,"Enrolment in lower secondary education, public institutions, female (number)",UIS.E.2.PU.F,..,..,..,..,..,..,..,..
Kosovo,KSV,GDP per capita (current US$),NY.GDP.PCAP.CD,..,..,..,..,1087.762401,2190.552079,3283.211938,..
Kosovo,KSV,Government expenditure in educational institutions as % of GDP (%),UIS.XGDP.FSGOV.FDINSTADM.FFD,..,..,..,..,..,..,..,..
Kosovo,KSV,Government expenditure in post-secondary non-tertiary institutions as % of GDP (%),UIS.XGDP.4.FSGOV.FDINSTADM.FFD,..,..,..,..,..,..,..,..
Kosovo,KSV,Government expenditure in pre-primary institutions as % of GDP (%),UIS.XGDP.0.FSGOV.FDINSTADM.FFD,..,..,..,..,..,..,..,..
Kosovo,KSV,Government expenditure in primary institutions as % of GDP (%),UIS.XGDP.1.FSGOV.FDINSTADM.FFD,..,..,..,..,..,..,..,..
Kosovo,KSV,Government expenditure in secondary institutions education as % of GDP (%),XGDP.23.FSGOV.FDINSTADM.FFD,..,..,..,..,..,..,..,..
Kosovo,KSV,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,..,..,..,..,..,..,..,..
Kosovo,KSV,"Gross enrolment ratio, post-secondary non-tertiary, female (%)",UIS.GER.4.F,..,..,..,..,..,..,..,..
Kosovo,KSV,"Gross enrolment ratio, post-secondary non-tertiary, male (%)",UIS.GER.4.M,..,..,..,..,..,..,..,..
Kosovo,KSV,Labor force with tertiary education (% of total),SL.TLF.TERT.ZS,..,..,..,..,..,..,..,..
Kosovo,KSV,"Labor force with secondary education, male (% of male labor force)",SL.TLF.SECO.MA.ZS,..,..,..,..,..,..,..,..
Kosovo,KSV,"Labor force with secondary education, female (% of female labor force)",SL.TLF.SECO.FE.ZS,..,..,..,..,..,..,..,..
Kosovo,KSV,Labor force with secondary education (% of total),SL.TLF.SECO.ZS,..,..,..,..,..,..,..,..
Kosovo,KSV,"Labor force with primary education, female (% of female labor force)",SL.TLF.PRIM.FE.ZS,..,..,..,..,..,..,..,..
Kosovo,KSV,Labor force with primary education (% of total),SL.TLF.PRIM.ZS,..,..,..,..,..,..,..,..
Kosovo,KSV,"Labor force with primary education, male (% of male labor force)",SL.TLF.PRIM.MA.ZS,..,..,..,..,..,..,..,..
Kosovo,KSV,Internet users (per 100 people),IT.NET.USER.P2,..,..,..,..,..,..,..,..
Kosovo,KSV,"Labor force with tertiary education, female (% of female labor force)",SL.TLF.TERT.FE.ZS,..,..,..,..,..,..,..,..
Kosovo,KSV,"Labor force with tertiary education, male (% of male labor force)",SL.TLF.TERT.MA.ZS,..,..,..,..,..,..,..,..
Kosovo,KSV,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,..,..,..,..,..,..,..,..
Kosovo,KSV,"Labor force, total",SL.TLF.TOTL.IN,..,..,..,..,..,..,..,..
Kosovo,KSV,"Lower secondary completion rate, both sexes (%)",SE.SEC.CMPT.LO.ZS,..,..,..,..,..,..,..,..
Kosovo,KSV,"Lower secondary completion rate, female (%)",SE.SEC.CMPT.LO.FE.ZS,..,..,..,..,..,..,..,..
Kosovo,KSV,"Lower secondary completion rate, male (%)",SE.SEC.CMPT.LO.MA.ZS,..,..,..,..,..,..,..,..
Kuwait,KWT,Annual statutory teacher salaries in public institutions in USD. Upper Secondary. Starting salary,OECD.TSAL.3.E0,..,..,..,..,..,..,..,..
