Series Name,Country Name,1970 [YR1970],1975 [YR1975],1980 [YR1980],1985 [YR1985],1990 [YR1990],1995 [YR1995],2000 [YR2000],2005 [YR2005],2010 [YR2010],2015 [YR2015]
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Andorra,..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Angola,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Antigua and Barbuda,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Arab World,..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Argentina,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Armenia,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Aruba,..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Australia,..,..,..,..,..,..,..,..,..,0
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Austria,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Azerbaijan,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),"Bahamas, The",..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Bahrain,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Bangladesh,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Barbados,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Belarus,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Belgium,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Belize,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Benin,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Bermuda,..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Bhutan,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Bolivia,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Bosnia and Herzegovina,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Botswana,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Brazil,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),British Virgin Islands,..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Brunei Darussalam,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Bulgaria,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Burkina Faso,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Burundi,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Cabo Verde,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Cambodia,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Cameroon,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Canada,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Caribbean small states,..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Cayman Islands,..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Central African Republic,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Central Europe and the Baltics,..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Chad,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Channel Islands,..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Chile,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),China,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Colombia,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Comoros,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),"Congo, Dem. Rep.",..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),"Congo, Rep.",..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Costa Rica,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Cote d'Ivoire,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Croatia,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Cuba,..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Curacao,..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Cyprus,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Czech Republic,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Denmark,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Djibouti,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Dominica,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Dominican Republic,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Early-demographic dividend,..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),East Asia & Pacific,..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),East Asia & Pacific (excluding high income),..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),East Asia & Pacific (IDA & IBRD),..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Ecuador,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),"Egypt, Arab Rep.",..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),El Salvador,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Equatorial Guinea,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Eritrea,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Estonia,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Ethiopia,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Euro area,..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Europe & Central Asia,..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Europe & Central Asia (excluding high income),..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Europe & Central Asia (IDA & IBRD),..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),European Union,..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Faroe Islands,..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Fiji,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Finland,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Fragile and conflict affected situations,..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),France,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),French Polynesia,..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Gabon,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),"Gambia, The",..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Georgia,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Germany,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Ghana,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Gibraltar,..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Greece,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Greenland,..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Grenada,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Guam,..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Guatemala,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Guinea,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Guinea-Bissau,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Guyana,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Haiti,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Heavily indebted poor countries (HIPC),..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),High income,..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Honduras,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),"Hong Kong SAR, China",..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Hungary,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),IBRD only,..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Iceland,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),IDA & IBRD total,..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),IDA blend,..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),IDA only,..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),IDA total,..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),India,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Indonesia,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),"Iran, Islamic Rep.",..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Iraq,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Ireland,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Isle of Man,..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Israel,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Italy,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Jamaica,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Japan,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Jordan,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Kazakhstan,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Kenya,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Kiribati,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),"Korea, Dem. People's Rep.",..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),"Korea, Rep.",..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Kosovo,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Kuwait,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Kyrgyz Republic,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Lao PDR,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Late-demographic dividend,..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Latin America & Caribbean,..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Latin America & Caribbean (excluding high income),..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Latin America & Caribbean (IDA & IBRD),..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Latvia,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Least developed countries: UN classification,..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Lebanon,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Lesotho,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Liberia,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Libya,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Liechtenstein,..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Lithuania,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Low & middle income,..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Low income,..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Lower middle income,..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Luxembourg,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),"Macao SAR, China",..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),"Macedonia, FYR",..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Madagascar,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Malawi,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Malaysia,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Maldives,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Mali,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Malta,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Marshall Islands,..,..,..,..,..,..,..,..,..,0
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Mauritania,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Mauritius,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Mexico,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),"Micronesia, Fed. Sts.",..,..,..,..,..,..,..,..,..,0
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Middle East & North Africa,..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Middle East & North Africa (excluding high income),..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Middle East & North Africa (IDA & IBRD),..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Middle income,..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Moldova,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Monaco,..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Mongolia,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Montenegro,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Morocco,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Mozambique,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Myanmar,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Namibia,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Nauru,..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Nepal,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Netherlands,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),New Caledonia,..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),New Zealand,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Nicaragua,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Niger,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Nigeria,..,..,..,..,..,..,..,..,..,1
Law mandates paid or unpaid maternity leave (1=yes; 0=no),North America,..,..,..,..,..,..,..,..,..,..
Law mandates paid or unpaid maternity leave (1=yes; 0=no),Northern Mariana Islands,..,..,..,..,..,..,..,..,..,..
